category,company,description,title,review,stars,texto,texto_ligero,texto_pesado,nlptown_stars,nlptown_score,topic_id,topic_score,topic_nombre,sentimiento
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Clear and easy…,Clear information about change of interest rate. Opportunity to withdraw without 30 day notice period. So easy to do on line. Money in my account before the end of the afternoon.,5,Clear and easy… Clear information about change of interest rate. Opportunity to withdraw without 30 day notice period. So easy to do on line. Money in my account before the end of the afternoon.,Clear and easy… Clear information about change of interest rate. Opportunity to withdraw without 30 day notice period. So easy to do on line. Money in my account before the end of the afternoon.,clear easy clear information change rate opportunity withdraw notice period easy line money account end afternoon,5,0.5243,6,0.185,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",All that an Internet bank should be,All that an Internet bank should be. Can't think of any negatives.,5,All that an Internet bank should be All that an Internet bank should be. Can't think of any negatives.,All that an Internet bank should be All that an Internet bank should be. Can't think of any negatives.,internet bank internet bank think negatives,5,0.5115,5,0.2165,Experiencia general,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Easy to use site and withdrawal…,Easy to use site and withdrawal process. I have a lot of confidence in Aldermore.,5,Easy to use site and withdrawal… Easy to use site and withdrawal process. I have a lot of confidence in Aldermore.,Easy to use site and withdrawal… Easy to use site and withdrawal process. I have a lot of confidence in Aldermore.,easy site withdrawal easy site withdrawal process lot confidence aldermore,5,0.5686,6,0.2454,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Their rates are always competitive and…,Their rates are always competitive and the website easy to use. Information is clear. Customer service is good.,5,Their rates are always competitive and… Their rates are always competitive and the website easy to use. Information is clear. Customer service is good.,Their rates are always competitive and… Their rates are always competitive and the website easy to use. Information is clear. Customer service is good.,rates competitive rates competitive website easy information clear customer service good,5,0.5083,6,0.1417,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Competitive interest rates and easy to…,"Competitive interest rates and easy to manage money on their website. It was also clear on how withdrawals could affect the interest rate on limited access accounts.Money doesn't move in real time between them and your nominated bank account, so you need to allow time if necessary.",5,"Competitive interest rates and easy to… Competitive interest rates and easy to manage money on their website. It was also clear on how withdrawals could affect the interest rate on limited access accounts.Money doesn't move in real time between them and your nominated bank account, so you need to allow time if necessary.","Competitive interest rates and easy to… Competitive interest rates and easy to manage money on their website. It was also clear on how withdrawals could affect the interest rate on limited access accounts.Money doesn't move in real time between them and your nominated bank account, so you need to allow time if necessary.",competitive rates easy competitive rates easy manage money website clear withdrawals affect rate limited access accounts money doesn real nominated bank account need allow necessary,4,0.4844,6,0.1691,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Account is easy to open and operate,Account is easy to open and operate. Transfers are not immediate but this is clearly explained. Interest rates better than many for businesses,5,Account is easy to open and operate Account is easy to open and operate. Transfers are not immediate but this is clearly explained. Interest rates better than many for businesses,Account is easy to open and operate Account is easy to open and operate. Transfers are not immediate but this is clearly explained. Interest rates better than many for businesses,account easy open operate account easy open operate transfers immediate clearly explained rates better businesses,4,0.4633,6,0.1664,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Customer service was fantastic,"Customer service was fantastic, I was unable to do everything myself online and the help I received on the phone was amazing. The young man was really patient and helpful. ",5,"Customer service was fantastic Customer service was fantastic, I was unable to do everything myself online and the help I received on the phone was amazing. The young man was really patient and helpful. ","Customer service was fantastic Customer service was fantastic, I was unable to do everything myself online and the help I received on the phone was amazing. The young man was really patient and helpful.",customer service fantastic customer service fantastic unable online help received phone amazing young man patient helpful,5,0.7893,2,0.2511,Atención al cliente,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Reinvested my ISA ,"Reinvested my ISA , after withdrawing the interest. Very easy, was told exactly how much I could top it up for the tax year.",5,"Reinvested my ISA  Reinvested my ISA , after withdrawing the interest. Very easy, was told exactly how much I could top it up for the tax year.","Reinvested my ISA  Reinvested my ISA , after withdrawing the interest. Very easy, was told exactly how much I could top it up for the tax year.",reinvested isa reinvested isa withdrawing easy exactly tax,5,0.4966,6,0.1475,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Great customer service ,"Great customer service. Information on the maturity process very good.Saving product rates excellent, John",5,"Great customer service  Great customer service. Information on the maturity process very good.Saving product rates excellent, John","Great customer service  Great customer service. Information on the maturity process very good.Saving product rates excellent, John",great customer service great customer service information maturity process good saving product rates excellent john,5,0.6859,2,0.2376,Atención al cliente,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Regular fair payments every month into…,Regular fair payments every month into my designated bank ,5,Regular fair payments every month into… Regular fair payments every month into my designated bank ,Regular fair payments every month into… Regular fair payments every month into my designated bank,regular fair payments regular fair payments designated bank,1,0.2796,5,0.0806,Experiencia general,negativo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",I was advised by my daughters Financial Adviser,I was advised by my daughters Financial Adviser to move my money to Aldermore Bank.and was very pleased how easy and efficient it was to do so,5,I was advised by my daughters Financial Adviser I was advised by my daughters Financial Adviser to move my money to Aldermore Bank.and was very pleased how easy and efficient it was to do so,I was advised by my daughters Financial Adviser I was advised by my daughters Financial Adviser to move my money to Aldermore Bank.and was very pleased how easy and efficient it was to do so,advised daughters financial adviser advised daughters financial adviser money aldermore bank pleased easy efficient,5,0.7212,6,0.0869,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Maturity instructions clear,Maturity instructions clear.  Everything was done as per the expectation,4,Maturity instructions clear Maturity instructions clear.  Everything was done as per the expectation,Maturity instructions clear Maturity instructions clear.  Everything was done as per the expectation,maturity instructions clear maturity instructions clear expectation,4,0.4654,6,0.0631,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",exxcellent bank,"It provides a competative level of interest. you need to jump through a few security questions before accessing your account so it appears secure and website is easy to see and understand.  Excellent service.  Its only drawback - it doesnt have an app, the only reason for a 4 star rating.",4,"exxcellent bank It provides a competative level of interest. you need to jump through a few security questions before accessing your account so it appears secure and website is easy to see and understand.  Excellent service.  Its only drawback - it doesnt have an app, the only reason for a 4 star rating.","exxcellent bank It provides a competative level of interest. you need to jump through a few security questions before accessing your account so it appears secure and website is easy to see and understand.  Excellent service.  Its only drawback - it doesnt have an app, the only reason for a 4 star rating.",exxcellent bank provides competative level need jump security questions accessing account appears secure website easy understand excellent service drawback doesnt app reason star rating,4,0.9875,6,0.1132,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Easy to deal with,"Easy to deal with, this lot provide info both digitally and hard copy",4,"Easy to deal with Easy to deal with, this lot provide info both digitally and hard copy","Easy to deal with Easy to deal with, this lot provide info both digitally and hard copy",easy deal easy deal lot provide info digitally hard copy,5,0.5844,6,0.16,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Used this company for investments quite…,"Used this company for investments quite a few times, pleased with rates and quick to answer queries.4 stars only because the maturity option of a reinvestment of capital plus accumulated interest didn't appear to exist. So reinvested capital only and cashed in the interest.",4,"Used this company for investments quite… Used this company for investments quite a few times, pleased with rates and quick to answer queries.4 stars only because the maturity option of a reinvestment of capital plus accumulated interest didn't appear to exist. So reinvested capital only and cashed in the interest.","Used this company for investments quite… Used this company for investments quite a few times, pleased with rates and quick to answer queries.4 stars only because the maturity option of a reinvestment of capital plus accumulated interest didn't appear to exist. So reinvested capital only and cashed in the interest.",company investments quite company investments quite times pleased rates quick answer queries stars maturity option reinvestment capital plus accumulated didn appear exist reinvested capital cashed,4,0.9832,6,0.0404,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Easy to renew and paperwork is…,"Easy to renew and paperwork is excellent to follow our investment.Love that we are able to have a joint account, which is important as we get into Older age.They give better rates to acknowledge loyalty which is good too.Shame their top rate is a bit lower than the market this time, hence 4* only this time",4,"Easy to renew and paperwork is… Easy to renew and paperwork is excellent to follow our investment.Love that we are able to have a joint account, which is important as we get into Older age.They give better rates to acknowledge loyalty which is good too.Shame their top rate is a bit lower than the market this time, hence 4* only this time","Easy to renew and paperwork is… Easy to renew and paperwork is excellent to follow our investment.Love that we are able to have a joint account, which is important as we get into Older age.They give better rates to acknowledge loyalty which is good too.Shame their top rate is a bit lower than the market this time, hence 4* only this time",easy renew paperwork easy renew paperwork excellent follow investment love able joint account important older age better rates acknowledge loyalty good shame rate bit lower market,4,0.9788,3,0.1396,Ahorro y tasas,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",I've been investing fixed interest for…,I've been investing fixed interest for years with Aldermore and never have had any problems. Website secure and easy to navigate.,4,I've been investing fixed interest for… I've been investing fixed interest for years with Aldermore and never have had any problems. Website secure and easy to navigate.,I've been investing fixed interest for… I've been investing fixed interest for years with Aldermore and never have had any problems. Website secure and easy to navigate.,investing fixed investing fixed aldermore problems website secure easy navigate,5,0.66,6,0.1438,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Simple system/reasonable rates of interest,Simple system/process to roll over to new account. Reasonable rates of interest if not market leading.,4,Simple system/reasonable rates of interest Simple system/process to roll over to new account. Reasonable rates of interest if not market leading.,Simple system/reasonable rates of interest Simple system/process to roll over to new account. Reasonable rates of interest if not market leading.,simple reasonable rates simple process roll new account reasonable rates market leading,3,0.3673,3,0.0913,Ahorro y tasas,ambiguo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Good,Competitive savings bank for fixed ISAs at the moment. Easy straight forward online navigation and account management. Online queries answered promptly. Its a bit buggy with my Brave browser (which they admit to and asked me to try a different browser.) Works fine with Chrome. It would be nice if they had an App with biometric login as well as online access. ,4,Good Competitive savings bank for fixed ISAs at the moment. Easy straight forward online navigation and account management. Online queries answered promptly. Its a bit buggy with my Brave browser (which they admit to and asked me to try a different browser.) Works fine with Chrome. It would be nice if they had an App with biometric login as well as online access. ,Good Competitive savings bank for fixed ISAs at the moment. Easy straight forward online navigation and account management. Online queries answered promptly. Its a bit buggy with my Brave browser (which they admit to and asked me to try a different browser.) Works fine with Chrome. It would be nice if they had an App with biometric login as well as online access.,good competitive savings bank fixed isas moment easy straight forward online navigation account management online queries answered promptly bit buggy brave browser admit try different browser works fine chrome nice app biometric login online access,4,0.8242,7,0.0963,App y banca digital,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",if it goes pear shaped perservere.,An administrative nightmare... If you've a couple of days to waste trying to open an account it may be worth it but from the limited experience I have they leave the impression that putting money into the care of their systems would be putting it into a big black hole.I was contacted by Aldermore Bank and fair play they went out of their way to put things right and to be fair the Post Office address database has a hand in this. The moral of the story if it goes pear shaped perservere.,4,if it goes pear shaped perservere. An administrative nightmare... If you've a couple of days to waste trying to open an account it may be worth it but from the limited experience I have they leave the impression that putting money into the care of their systems would be putting it into a big black hole.I was contacted by Aldermore Bank and fair play they went out of their way to put things right and to be fair the Post Office address database has a hand in this. The moral of the story if it goes pear shaped perservere.,if it goes pear shaped perservere. An administrative nightmare... If you've a couple of days to waste trying to open an account it may be worth it but from the limited experience I have they leave the impression that putting money into the care of their systems would be putting it into a big black hole.I was contacted by Aldermore Bank and fair play they went out of their way to put things right and to be fair the Post Office address database has a hand in this. The moral of the story if it goes pear shaped perservere.,goes pear shaped perservere administrative nightmare couple days waste trying open account worth limited experience leave impression putting money care systems putting big black hole contacted aldermore bank fair play went way things right fair post office address database hand moral story goes pear shaped perservere,2,0.4247,0,0.0495,Cuenta y fraude,negativo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",I misunderstood the re-investment…,"I misunderstood the re-investment instructions and ended up having the interest earned on maturity paid into my bank account. Not wholly my fault, I feel. Otherwise I have found the helpline staff excellent and the investment interest rates competitive over the past two years.",4,"I misunderstood the re-investment… I misunderstood the re-investment instructions and ended up having the interest earned on maturity paid into my bank account. Not wholly my fault, I feel. Otherwise I have found the helpline staff excellent and the investment interest rates competitive over the past two years.","I misunderstood the re-investment… I misunderstood the re-investment instructions and ended up having the interest earned on maturity paid into my bank account. Not wholly my fault, I feel. Otherwise I have found the helpline staff excellent and the investment interest rates competitive over the past two years.",misunderstood investment misunderstood investment instructions ended having earned maturity paid bank account wholly fault feel helpline staff excellent investment rates competitive past,3,0.6053,5,0.0579,Experiencia general,ambiguo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Satisfied Customer,I have 2 savings accounts with Aldermore and have had them for 2 or 3 years. I find the site easy to use and making withdrawals and deposits is easy.I find their communication on mature dates and interest rate changes is clear and well timed.Occasionally the interest rate they pay lags the market but they usually catch up.,4,Satisfied Customer I have 2 savings accounts with Aldermore and have had them for 2 or 3 years. I find the site easy to use and making withdrawals and deposits is easy.I find their communication on mature dates and interest rate changes is clear and well timed.Occasionally the interest rate they pay lags the market but they usually catch up.,Satisfied Customer I have 2 savings accounts with Aldermore and have had them for 2 or 3 years. I find the site easy to use and making withdrawals and deposits is easy.I find their communication on mature dates and interest rate changes is clear and well timed.Occasionally the interest rate they pay lags the market but they usually catch up.,satisfied customer savings accounts aldermore site easy making withdrawals deposits easy communication mature dates rate changes clear timed occasionally rate pay lags market usually catch,4,0.6805,6,0.1511,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Generally helpful and easy to deal with,"While it's not necessarily saying a lot in this day and age, some of the best customer service I can get from a financial institution or any large call centre.  There are some limitations on products but they're all set out.  Customer services (telephone) generally answered reasonably quickly and all the advisers I've spoken to have been easy to understand and helpful.It's not always immediately obvious how to make payments in - it could be set out better on the website - but support staff are very helpful and once set up no problems.",4,"Generally helpful and easy to deal with While it's not necessarily saying a lot in this day and age, some of the best customer service I can get from a financial institution or any large call centre.  There are some limitations on products but they're all set out.  Customer services (telephone) generally answered reasonably quickly and all the advisers I've spoken to have been easy to understand and helpful.It's not always immediately obvious how to make payments in - it could be set out better on the website - but support staff are very helpful and once set up no problems.","Generally helpful and easy to deal with While it's not necessarily saying a lot in this day and age, some of the best customer service I can get from a financial institution or any large call centre.  There are some limitations on products but they're all set out.  Customer services (telephone) generally answered reasonably quickly and all the advisers I've spoken to have been easy to understand and helpful.It's not always immediately obvious how to make payments in - it could be set out better on the website - but support staff are very helpful and once set up no problems.",generally helpful easy deal necessarily saying lot age best customer service financial institution large centre limitations products set customer services telephone generally answered reasonably quickly advisers spoken easy understand helpful immediately obvious payments set better website support staff helpful set problems,4,0.7174,6,0.1308,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",All settled thank you.,Its been a bit of a struggle but I have finally had my deposit of £10k returned plus a bit of compensation. Had a nice letter explaining why there had been a months delay which I now fully understand. You are too busy having exceeded your expectations of new business! Complaint withdrawn in this review!!,4,All settled thank you. Its been a bit of a struggle but I have finally had my deposit of £10k returned plus a bit of compensation. Had a nice letter explaining why there had been a months delay which I now fully understand. You are too busy having exceeded your expectations of new business! Complaint withdrawn in this review!!,All settled thank you. Its been a bit of a struggle but I have finally had my deposit of £10k returned plus a bit of compensation. Had a nice letter explaining why there had been a months delay which I now fully understand. You are too busy having exceeded your expectations of new business! Complaint withdrawn in this review!!,settled thank bit struggle finally deposit returned plus bit compensation nice letter explaining delay fully understand busy having exceeded expectations new business complaint withdrawn review,1,0.4576,4,0.046,Atención presencial,negativo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Deposit difficulty,My wife has been trying to pay money into her ISA. It has been a real pain. She has had to make multiple calls over several days following making a deposit and still the funds have not been deposited in the assigned account. Following above the issue was resolved. Apparently someone had made an error in effecting the transfer into the account. Looks like a one-off issue but it did take too long to resolve. I have amended the rating accordingly.,4,Deposit difficulty My wife has been trying to pay money into her ISA. It has been a real pain. She has had to make multiple calls over several days following making a deposit and still the funds have not been deposited in the assigned account. Following above the issue was resolved. Apparently someone had made an error in effecting the transfer into the account. Looks like a one-off issue but it did take too long to resolve. I have amended the rating accordingly.,Deposit difficulty My wife has been trying to pay money into her ISA. It has been a real pain. She has had to make multiple calls over several days following making a deposit and still the funds have not been deposited in the assigned account. Following above the issue was resolved. Apparently someone had made an error in effecting the transfer into the account. Looks like a one-off issue but it did take too long to resolve. I have amended the rating accordingly.,deposit difficulty wife trying pay money isa real pain multiple calls days following making deposit funds deposited assigned account following issue resolved apparently error effecting transfer account looks like issue did long resolve amended rating accordingly,1,0.4793,0,0.0898,Cuenta y fraude,negativo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Go to Financial Company for great rates,Very competitive interest rates makes it an immediate go to when looking to invest cash. Dealing with Aldermore on line is easy and maturity options are clearly advised. Have mentioned this before. Please make an App available.,4,Go to Financial Company for great rates Very competitive interest rates makes it an immediate go to when looking to invest cash. Dealing with Aldermore on line is easy and maturity options are clearly advised. Have mentioned this before. Please make an App available.,Go to Financial Company for great rates Very competitive interest rates makes it an immediate go to when looking to invest cash. Dealing with Aldermore on line is easy and maturity options are clearly advised. Have mentioned this before. Please make an App available.,financial company great rates competitive rates makes immediate looking invest cash dealing aldermore line easy maturity options clearly advised mentioned app available,5,0.5783,6,0.1102,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Everything Online and easy to use,"Very easy to use as you nominate a bank and all money transfers come and go via that bank. I've never had an issue either with money being deposited or with funds being retrieved. Always happen within next bank working day after instructions given. I've never needed to contact Customer Support so cannot really comment on their capabilities. However, if you are after a flexible savings account with known interest rates then they are certainly worth consideration.",4,"Everything Online and easy to use Very easy to use as you nominate a bank and all money transfers come and go via that bank. I've never had an issue either with money being deposited or with funds being retrieved. Always happen within next bank working day after instructions given. I've never needed to contact Customer Support so cannot really comment on their capabilities. However, if you are after a flexible savings account with known interest rates then they are certainly worth consideration.","Everything Online and easy to use Very easy to use as you nominate a bank and all money transfers come and go via that bank. I've never had an issue either with money being deposited or with funds being retrieved. Always happen within next bank working day after instructions given. I've never needed to contact Customer Support so cannot really comment on their capabilities. However, if you are after a flexible savings account with known interest rates then they are certainly worth consideration.",online easy easy nominate bank money transfers come bank issue money deposited funds retrieved happen bank working instructions given needed contact customer support comment capabilities flexible savings account known rates certainly worth consideration,4,0.5398,6,0.1389,Proceso y solicitudes,positivo
Money & Insurance,www.aldermore.co.uk,"We launched Aldermore in 2009 to help those with ideas, big or small, with the courage to take their own paths.

From farmers to freelancers, our specialist lending and savings accounts can give you the support you need to help make things happen. We are here for those with ambition,  because your success is our success.

We call it banking for the bold.

To get in touch, follow this link:
www.aldermore.co.uk/help-centre/contact-us
",Pretty Decent So Far,"Been with Aldermore for 3 years and opened/transferred as many ISA's with/to them in that time. Never had any issues, paperwork always turned up as promised, online account access is always fine, website is fine, and never had to wait long on few occassions I needed to telephone customer support (which clearly sounds based in UK).They dont often offer the absolute top interest rates but always seem up there with the best on many occassions.Only negative is I've been unable so far to persuade them to consider a reward for introducing a new customer to invest with them.",4,"Pretty Decent So Far Been with Aldermore for 3 years and opened/transferred as many ISA's with/to them in that time. Never had any issues, paperwork always turned up as promised, online account access is always fine, website is fine, and never had to wait long on few occassions I needed to telephone customer support (which clearly sounds based in UK).They dont often offer the absolute top interest rates but always seem up there with the best on many occassions.Only negative is I've been unable so far to persuade them to consider a reward for introducing a new customer to invest with them.","Pretty Decent So Far Been with Aldermore for 3 years and opened/transferred as many ISA's with/to them in that time. Never had any issues, paperwork always turned up as promised, online account access is always fine, website is fine, and never had to wait long on few occassions I needed to telephone customer support (which clearly sounds based in UK).They dont often offer the absolute top interest rates but always seem up there with the best on many occassions.Only negative is I've been unable so far to persuade them to consider a reward for introducing a new customer to invest with them.",pretty decent far aldermore opened transferred isa issues paperwork turned promised online account access fine website fine wait long occassions needed telephone customer support clearly sounds based dont offer absolute rates best occassions negative unable far persuade consider reward introducing new customer invest,4,0.6934,2,0.0712,Atención al cliente,positivo
